@relation GENERATED
@attribute X1 numeric
@attribute X2 numeric
@attribute LABEL {1-SAFE,1-BORDER,1-RARE,1-OUTLIER,1-DEFAULT,2}

@data
5.686130039999064,3.871589829981006,1-BORDER
3.019748219274791,3.09082609242086,1-BORDER
6.537822698511564,3.8153923003033716,1-BORDER
6.655673828709323,5.818861513665256,1-BORDER
4.318293079787123,2.8529414036883485,1-BORDER
4.55399534018264,6.859879830412117,1-BORDER
2.481779634205396,4.159124763380166,1-BORDER
5.532814449325128,3.2294102918200753,1-BORDER
5.768516709720646,7.2363487185438435,1-BORDER
6.495265345940152,5.4489399105445155,1-BORDER
3.5489870909962042,6.273897821928821,1-BORDER
4.062130553732276,6.158501923610183,1-BORDER
2.890166536765682,4.148485425237313,1-BORDER
2.939271174348081,3.5690507017650024,1-BORDER
6.317670240017142,4.433292323215227,1-BORDER
3.3713919850731946,5.258250234599532,1-BORDER
6.4355213702149,6.436761536577111,1-BORDER
5.281346838550792,3.083130338176979,1-BORDER
5.517049098946308,7.090068764900748,1-BORDER
6.977093656396308,4.569364035670926,1-BORDER
7.094944786594066,6.5728332490328105,1-BORDER
3.962068908837002,2.811418010221037,1-BORDER
4.197771169232519,6.818356436944805,1-BORDER
7.45831910470382,5.679128845033146,1-BORDER
2.921050592090141,4.91309649874772,1-BORDER
6.286355087737228,3.6691123466602753,1-BORDER
2.7612559172907503,5.172328064651468,1-BORDER
4.6665158554878365,6.449048641793846,1-BORDER
2.629219002902521,3.7133747213699655,1-BORDER
4.94695789679176,3.516956171040369,1-BORDER
6.8522178349888465,4.7936767481827465,1-BORDER
3.9059395800448984,5.618634659567052,1-BORDER
6.970068965186604,6.797145961544631,1-BORDER
4.408443704638117,5.9116256638086995,1-BORDER
6.726182598527355,5.715207113479104,1-BORDER
5.449462021384978,3.8099471752820175,1-BORDER
3.180827765078138,3.4269310021393036,1-BORDER
6.663983390922983,4.186416063413744,1-BORDER
3.7177051359790347,5.011373974798049,1-BORDER
6.781834521120741,6.1898852767756285,1-BORDER
4.444453772198543,3.223965166798721,1-BORDER
5.647244589425197,6.661562601108784,1-BORDER
3.9384032015577066,3.067103130077168,1-BORDER
6.373993225644703,4.874153793109456,1-BORDER
3.427714970700756,5.699111704493761,1-BORDER
6.491844355842462,6.877623006471341,1-BORDER
4.537479780062976,6.180337152801274,1-BORDER
3.0512460825690293,4.484590334955756,1-BORDER
2.7026031557339953,3.5074080470660136,1-BORDER
6.081002221403056,4.3716496685162385,1-BORDER
-6.935382824413961,5.25613354843497,1-BORDER
-6.071141202963736,1.8777344827659086,1-BORDER
-5.246183291579431,4.8240127377098565,1-BORDER
-3.759949594085484,3.12826591986434,1-BORDER
-3.956368144415081,0.8105270259751007,1-BORDER
-6.657123211447033,2.882742731952344,1-BORDER
-2.6501847847232636,2.6470404715568288,1-BORDER
-3.481689981118556,0.7548751033817149,1-BORDER
-3.6339143576239934,4.0497962851606975,1-BORDER
-4.773141949535653,0.7892483496893945,1-BORDER
-5.53917429582108,5.326516862303074,1-BORDER
-6.713320741124668,2.0310500734398436,1-BORDER
-2.706382314400898,1.7953478130443283,1-BORDER
-7.096336914267381,4.299684329746683,1-BORDER
-5.289286251235093,1.8640943056596866,1-BORDER
-4.464328339850788,4.810372560603635,1-BORDER
-3.2858170378732074,1.7462431754619292,1-BORDER
-7.194546189432179,3.140814882802064,1-BORDER
-3.18760776270841,2.9051126224065484,1-BORDER
-6.059410650652385,4.938863028944246,1-BORDER
-5.195169029202161,1.5604639632751853,1-BORDER
-4.370211117817855,4.5067422182191335,1-BORDER
-3.191699815840276,1.4426128330774277,1-BORDER
-4.1901607800157255,0.9744819547918886,1-BORDER
-6.095420718212812,2.2512025319342666,1-BORDER
-6.8761844557729574,4.917584352658539,1-BORDER
-6.151618247890446,1.3995098734217657,1-BORDER
-4.148149034528562,1.2816587432240076,1-BORDER
-7.11406914450547,3.6190394921462063,1-BORDER
-3.1071307177816996,3.3833372317506916,1-BORDER
-5.807885784813652,5.455552937727934,1-BORDER
-6.737600256373742,2.4045181226082013,1-BORDER
-2.730661829649973,2.168815862212686,1-BORDER
-4.518070637649302,1.4420672259931786,1-BORDER
-3.6931127262649968,4.388345480937127,1-BORDER
-3.9079455156879925,3.9746389093054137,1-BORDER
-5.917962014060864,5.146602926272007,1-BORDER
-6.497396737533173,5.097498288689607,1-BORDER
-5.633155116082949,1.7190992230205469,1-BORDER
-4.808197204698644,4.665377477964495,1-BORDER
-6.942793987308342,2.7959457382997517,1-BORDER
-2.9358555605845726,2.560243477904236,1-BORDER
-6.53031503161619,4.269084865771725,1-BORDER
-5.456560289814394,1.100198920454235,1-BORDER
-4.63160237843009,4.0464771753981825,1-BORDER
-3.4530910764525107,0.982347790256477,1-BORDER
-7.214506315264284,4.115223668013542,1-BORDER
-3.207567888540515,3.879521407618026,1-BORDER
-4.346795480452174,0.6189734721467235,1-BORDER
-5.112827826737601,5.156241984760403,1-BORDER
0.34921681601554155,-3.9908331042805996,1-BORDER
