@relation GENERATED
@attribute X1 numeric
@attribute X2 numeric
@attribute LABEL {1-SAFE,1-BORDER,1-RARE,1-OUTLIER,1-DEFAULT,2}

@data
4.3358597686416696,6.709324609834736,1-BORDER
3.059139191499292,4.80406467163765,1-BORDER
6.110174006619024,3.8743502000775596,1-BORDER
4.217343679809983,2.610059234323227,1-BORDER
4.453045940205499,6.616997661046996,1-BORDER
2.4855867944040404,3.811486033839259,1-BORDER
4.803325688293279,3.6150674835096623,1-BORDER
3.3301865608213053,4.027546439201815,1-BORDER
6.708585626490366,4.89178806065204,1-BORDER
3.7623073715464184,5.716745972036345,1-BORDER
4.5652960386422805,5.280666526064676,1-SAFE
6.450914121806408,6.22347556764674,1-SAFE
4.383608879587404,5.727518728064508,1-SAFE
4.147906619191888,4.54900742608693,1-SAFE
6.1906595426196915,5.334681627405315,1-SAFE
5.365701631235386,5.452532757603073,1-SAFE
5.33951249119144,4.064508335273925,1-SAFE
5.810917011982472,6.421530939229083,1-SAFE
3.984224493917224,3.652029379581772,1-SAFE
5.555572896553997,4.9091081016911895,1-SAFE
3.905657073785386,5.144810362086705,1-SAFE
5.791275156949512,6.087619403668769,1-SAFE
4.6520475650378526,3.691313089647691,1-SAFE
5.123452085828884,6.04833569360285,1-SAFE
4.887749825433368,4.86982439162527,1-SAFE
3.4418910521738377,4.017586126028521,1-SAFE
5.327509135337965,4.960395167610584,1-SAFE
4.777537194415094,4.096153546160359,1-SAFE
3.952579283030789,4.214004676358117,1-SAFE
-2.959938982316066,2.5956009301539695,1-BORDER
-6.554398453347683,4.30444231802146,1-BORDER
-5.480643711545888,1.1355563727039686,1-BORDER
-4.655685800161583,4.0818346276479165,1-BORDER
-3.4771744981840036,1.0177052425062107,1-BORDER
-7.2385897369957775,4.150581120263276,1-BORDER
-3.2316513102720084,3.9148788598677595,1-BORDER
-4.370878902183668,0.654330924396457,1-BORDER
-5.1369112484690955,5.191599437010137,1-BORDER
-6.380895400556539,1.8262949413630496,1-BORDER
-4.623229815730968,3.291078589551793,1-SAFE
-5.801741117708548,3.5267808499473086,1-SAFE
-4.544662395599129,1.9554324473105362,1-SAFE
-4.426811265401372,2.7803903586948415,1-SAFE
-5.7624574076426285,2.8589577788266802,1-SAFE
-6.174936363334782,4.2142457761008965,1-SAFE
-5.459099868800251,2.101655145889236,1-SAFE
-5.223397608404736,3.7515709686578464,1-SAFE
-4.280588566822672,1.8659528854937202,1-SAFE
-6.205490360052718,3.4765849981964116,1-SAFE
-3.84846775609756,3.00518047740538,1-SAFE
-5.026979058075139,3.2408827378008955,1-SAFE
-4.918948855393861,2.8185828545922633,1-SAFE
-6.149838437459332,3.0019068348998865,1-SAFE
-3.792815833504174,2.5305023141088547,1-SAFE
-6.031987307261574,3.826864746284192,1-SAFE
-4.774908585152157,2.25551634364742,1-SAFE
-4.539206324756641,3.9054321664160305,1-SAFE
-3.5963972831745776,2.0198140832519043,1-SAFE
-6.523033683085566,3.6893717610534744,1-SAFE
-1.168247614055872,-6.386834683731282,1-BORDER
1.831752385944128,-3.720168017064615,1-BORDER
2.581752385944128,-5.547328510891775,1-BORDER
-2.293247614055872,-5.99177295533622,1-BORDER
0.706752385944128,-3.325106288669553,1-BORDER
-1.543247614055872,-3.7695507331139977,1-BORDER
-0.043247614055871964,-6.584365547928812,1-BORDER
-2.972935114055872,-5.2510322145954795,1-BORDER
-2.222935114055872,-6.139921103484368,1-BORDER
0.777064885944128,-3.4732544368177014,1-BORDER
-1.052719971165061,-4.604368303183768,1-SAFE
0.947280028834939,-5.271034969850435,1-SAFE
-0.052719971165061,-5.493257192072656,1-SAFE
-1.958969971165061,-4.82659052540599,1-SAFE
0.041030028834939,-5.715479414294879,1-SAFE
-0.958969971165061,-4.382146080961546,1-SAFE
1.041030028834939,-5.0488127476282125,1-SAFE
